Movie_ID,Series_Title,Released_Year,Certificate,Runtime,Genre,IMDB_Rating,Meta_score,Director,Star1,Star2,Star3,Star4,No_of_Votes,Gross
1,The Shawshank Redemption,1994,A,142,Drama,9.3,80,Frank Darabont,Tim Robbins,Morgan Freeman,Bob Gunton,William Sadler,2343110,"2,83,41,469"
2,The Godfather,1972,A,175,Crime,9.2,100,Francis Ford Coppola,Marlon Brando,Al Pacino,James Caan,Diane Keaton,1620367,"13,49,66,411"
3,The Dark Knight,2008,UA,152,Action,9,84,Christopher Nolan,Christian Bale,Heath Ledger,Aaron Eckhart,Michael Caine,2303232,"53,48,58,444"
4,The Godfather: Part II,1974,A,202,Crime,9,90,Francis Ford Coppola,Al Pacino,Robert De Niro,Robert Duvall,Diane Keaton,1129952,"5,73,00,000"
5,12 Angry Men,1957,U,96,Crime,9,96,Sidney Lumet,Henry Fonda,Lee J. Cobb,Martin Balsam,John Fiedler,689845,"43,60,000"
6,The Lord of the Rings: The Return of the King,2003,U,201,Action,8.9,94,Peter Jackson,Elijah Wood,Viggo Mortensen,Ian McKellen,Orlando Bloom,1642758,"37,78,45,905"
7,Pulp Fiction,1994,A,154,Crime,8.9,94,Quentin Tarantino,John Travolta,Uma Thurman,Samuel L. Jackson,Bruce Willis,1826188,"10,79,28,762"
8,Schindler's List,1993,A,195,Biography,8.9,94,Steven Spielberg,Liam Neeson,Ralph Fiennes,Ben Kingsley,Caroline Goodall,1213505,"9,68,98,818"
9,Inception,2010,UA,148,Action,8.8,74,Christopher Nolan,Leonardo DiCaprio,Joseph Gordon-Levitt,Elliot Page,Ken Watanabe,2067042,"29,25,76,195"
10,Fight Club,1999,A,139,Drama,8.8,66,David Fincher,Brad Pitt,Edward Norton,Meat Loaf,Zach Grenier,1854740,"3,70,30,102"
11,The Lord of the Rings: The Fellowship of the Ring,2001,U,178,Action,8.8,92,Peter Jackson,Elijah Wood,Ian McKellen,Orlando Bloom,Sean Bean,1661481,"31,55,44,750"
12,Forrest Gump,1994,UA,142,Drama,8.8,82,Robert Zemeckis,Tom Hanks,Robin Wright,Gary Sinise,Sally Field,1809221,"33,02,52,182"
13,"Il buono, il brutto, il cattivo",1966,A,161,Western,8.8,90,Sergio Leone,Clint Eastwood,Eli Wallach,Lee Van Cleef,Aldo GiuffrÃ¨,688390,"61,00,000"
14,The Lord of the Rings: The Two Towers,2002,UA,179,Action,8.7,87,Peter Jackson,Elijah Wood,Ian McKellen,Viggo Mortensen,Orlando Bloom,1485555,"34,25,51,365"
15,The Matrix,1999,A,136,Action,8.7,73,Lana Wachowski,Lilly Wachowski,Keanu Reeves,Laurence Fishburne,Carrie-Anne Moss,1676426,"17,14,79,930"
16,Goodfellas,1990,A,146,Biography,8.7,90,Martin Scorsese,Robert De Niro,Ray Liotta,Joe Pesci,Lorraine Bracco,1020727,"4,68,36,394"
17,Star Wars: Episode V - The Empire Strikes Back,1980,UA,124,Action,8.7,82,Irvin Kershner,Mark Hamill,Harrison Ford,Carrie Fisher,Billy Dee Williams,1159315,"29,04,75,067"
18,One Flew Over the Cuckoo's Nest,1975,A,133,Drama,8.7,83,Milos Forman,Jack Nicholson,Louise Fletcher,Michael Berryman,Peter Brocco,918088,"11,20,00,000"
19,Hamilton,2020,PG-13,160,Biography,8.6,90,Thomas Kail,Lin-Manuel Miranda,Phillipa Soo,Leslie Odom Jr.,RenÃ©e Elise Goldsberry,55291,"6,80,34,751"
20,Gisaengchung,2019,A,132,Comedy,8.6,96,Bong Joon Ho,Kang-ho Song,Lee Sun-kyun,Cho Yeo-jeong,Choi Woo-sik,552778,"5,33,67,844"
21,Soorarai Pottru,2020,U,153,Drama,8.6,78,Sudha Kongara,Suriya,Madhavan,Paresh Rawal,Aparna Balamurali,54995,"6,80,34,751"
22,Interstellar,2014,UA,169,Adventure,8.6,74,Christopher Nolan,Matthew McConaughey,Anne Hathaway,Jessica Chastain,Mackenzie Foy,1512360,"18,80,20,017"
23,Cidade de Deus,2002,A,130,Crime,8.6,79,Fernando Meirelles,KÃ¡tia Lund,Alexandre Rodrigues,Leandro Firmino,Matheus Nachtergaele,699256,"75,63,397"
24,Sen to Chihiro no kamikakushi,2001,U,125,Animation,8.6,96,Hayao Miyazaki,Daveigh Chase,Suzanne Pleshette,Miyu Irino,Rumi Hiiragi,651376,"1,00,55,859"
25,Saving Private Ryan,1998,R,169,Drama,8.6,91,Steven Spielberg,Tom Hanks,Matt Damon,Tom Sizemore,Edward Burns,1235804,"21,65,40,909"
26,The Green Mile,1999,A,189,Crime,8.6,61,Frank Darabont,Tom Hanks,Michael Clarke Duncan,David Morse,Bonnie Hunt,1147794,"13,68,01,374"
27,La vita Ã¨ bella,1997,U,116,Comedy,8.6,59,Roberto Benigni,Roberto Benigni,Nicoletta Braschi,Giorgio Cantarini,Giustino Durano,623629,"5,75,98,247"
28,Se7en,1995,A,127,Crime,8.6,65,David Fincher,Morgan Freeman,Brad Pitt,Kevin Spacey,Andrew Kevin Walker,1445096,"10,01,25,643"
29,The Silence of the Lambs,1991,A,118,Crime,8.6,85,Jonathan Demme,Jodie Foster,Anthony Hopkins,Lawrence A. Bonney,Kasi Lemmons,1270197,"13,07,42,922"
30,Star Wars,1977,UA,121,Action,8.6,90,George Lucas,Mark Hamill,Harrison Ford,Carrie Fisher,Alec Guinness,1231473,"32,27,40,140"
31,Seppuku,1962,U,133,Action,8.6,85,Masaki Kobayashi,Tatsuya Nakadai,Akira Ishihama,Shima Iwashita,TetsurÃ´ Tanba,42004,"6,80,34,751"
32,Shichinin no samurai,1954,U,207,Action,8.6,98,Akira Kurosawa,ToshirÃ´ Mifune,Takashi Shimura,Keiko Tsushima,Yukiko Shimazaki,315744,"2,69,061"
33,It's a Wonderful Life,1946,PG,130,Drama,8.6,89,Frank Capra,James Stewart,Donna Reed,Lionel Barrymore,Thomas Mitchell,405801,"6,80,34,751"
34,Joker,2019,A,122,Crime,8.5,59,Todd Phillips,Joaquin Phoenix,Robert De Niro,Zazie Beetz,Frances Conroy,939252,"33,54,51,311"
35,Whiplash,2014,A,106,Drama,8.5,88,Damien Chazelle,Miles Teller,J.K. Simmons,Melissa Benoist,Paul Reiser,717585,"1,30,92,000"
36,The Intouchables,2011,UA,112,Biography,8.5,57,Olivier Nakache,Ã‰ric Toledano,FranÃ§ois Cluzet,Omar Sy,Anne Le Ny,760360,"1,31,82,281"
37,The Prestige,2006,U,130,Drama,8.5,66,Christopher Nolan,Christian Bale,Hugh Jackman,Scarlett Johansson,Michael Caine,1190259,"5,30,89,891"
38,The Departed,2006,A,151,Crime,8.5,85,Martin Scorsese,Leonardo DiCaprio,Matt Damon,Jack Nicholson,Mark Wahlberg,1189773,"13,23,84,315"
39,The Pianist,2002,R,150,Biography,8.5,85,Roman Polanski,Adrien Brody,Thomas Kretschmann,Frank Finlay,Emilia Fox,729603,"3,25,72,577"
40,Gladiator,2000,UA,155,Action,8.5,67,Ridley Scott,Russell Crowe,Joaquin Phoenix,Connie Nielsen,Oliver Reed,1341460,"18,77,05,427"
41,American History X,1998,R,119,Drama,8.5,62,Tony Kaye,Edward Norton,Edward Furlong,Beverly D'Angelo,Jennifer Lien,1034705,"67,19,864"
42,The Usual Suspects,1995,A,106,Crime,8.5,77,Bryan Singer,Kevin Spacey,Gabriel Byrne,Chazz Palminteri,Stephen Baldwin,991208,"2,33,41,568"
43,LÃ©on,1994,A,110,Action,8.5,64,Luc Besson,Jean Reno,Gary Oldman,Natalie Portman,Danny Aiello,1035236,"1,95,01,238"
44,The Lion King,1994,U,88,Animation,8.5,88,Roger Allers,Rob Minkoff,Matthew Broderick,Jeremy Irons,James Earl Jones,942045,"42,27,83,777"
45,Terminator 2: Judgment Day,1991,U,137,Action,8.5,75,James Cameron,Arnold Schwarzenegger,Linda Hamilton,Edward Furlong,Robert Patrick,995506,"20,48,43,350"
46,Nuovo Cinema Paradiso,1988,U,155,Drama,8.5,80,Giuseppe Tornatore,Philippe Noiret,Enzo Cannavale,Antonella Attili,Isa Danieli,230763,"1,19,90,401"
47,Hotaru no haka,1988,U,89,Animation,8.5,94,Isao Takahata,Tsutomu Tatsumi,Ayano Shiraishi,Akemi Yamaguchi,Yoshiko Shinohara,235231,"6,80,34,751"
48,Back to the Future,1985,U,116,Adventure,8.5,87,Robert Zemeckis,Michael J. Fox,Christopher Lloyd,Lea Thompson,Crispin Glover,1058081,"21,06,09,762"
49,Once Upon a Time in the West,1968,U,165,Western,8.5,80,Sergio Leone,Henry Fonda,Charles Bronson,Claudia Cardinale,Jason Robards,302844,"53,21,508"
50,Psycho,1960,A,109,Horror,8.5,97,Alfred Hitchcock,Anthony Perkins,Janet Leigh,Vera Miles,John Gavin,604211,"3,20,00,000"
51,Casablanca,1942,U,102,Drama,8.5,100,Michael Curtiz,Humphrey Bogart,Ingrid Bergman,Paul Henreid,Claude Rains,522093,"10,24,560"
52,Modern Times,1936,G,87,Comedy,8.5,96,Charles Chaplin,Charles Chaplin,Paulette Goddard,Henry Bergman,Tiny Sandford,217881,"1,63,245"
53,City Lights,1931,G,87,Comedy,8.5,99,Charles Chaplin,Charles Chaplin,Virginia Cherrill,Florence Lee,Harry Myers,167839,"19,181"
54,CapharnaÃ¼m,2018,A,126,Drama,8.4,75,Nadine Labaki,Zain Al Rafeea,Yordanos Shiferaw,Boluwatife Treasure Bankole,Kawsar Al Haddad,62635,"16,61,096"
55,Ayla: The Daughter of War,2017,U,125,Biography,8.4,78,Can Ulkay,Erdem Can,Ã‡etin Tekindor,Ismail Hacioglu,Kyung-jin Lee,34112,"6,80,34,751"
56,Vikram Vedha,2017,UA,147,Action,8.4,78,Gayatri,Pushkar,Madhavan,Vijay Sethupathi,Shraddha Srinath,28401,"6,80,34,751"
57,Kimi no na wa.,2016,U,106,Animation,8.4,79,Makoto Shinkai,RyÃ»nosuke Kamiki,Mone Kamishiraishi,RyÃ´ Narita,Aoi YÃ»ki,194838,"50,17,246"
58,Dangal,2016,U,161,Action,8.4,78,Nitesh Tiwari,Aamir Khan,Sakshi Tanwar,Fatima Sana Shaikh,Sanya Malhotra,156479,"1,23,91,761"
59,Spider-Man: Into the Spider-Verse,2018,U,117,Animation,8.4,87,Bob Persichetti,Peter Ramsey,Rodney Rothman,Shameik Moore,Jake Johnson,375110,"19,02,41,310"
60,Avengers: Endgame,2019,UA,181,Action,8.4,78,Anthony Russo,Joe Russo,Robert Downey Jr.,Chris Evans,Mark Ruffalo,809955,"85,83,73,000"
61,Avengers: Infinity War,2018,UA,149,Action,8.4,68,Anthony Russo,Joe Russo,Robert Downey Jr.,Chris Hemsworth,Mark Ruffalo,834477,"67,88,15,482"
62,Coco,2017,U,105,Animation,8.4,81,Lee Unkrich,Adrian Molina,Anthony Gonzalez,Gael GarcÃ­a Bernal,Benjamin Bratt,384171,"20,97,26,015"
63,Django Unchained,2012,A,165,Drama,8.4,81,Quentin Tarantino,Jamie Foxx,Christoph Waltz,Leonardo DiCaprio,Kerry Washington,1357682,"16,28,05,434"
64,The Dark Knight Rises,2012,UA,164,Action,8.4,78,Christopher Nolan,Christian Bale,Tom Hardy,Anne Hathaway,Gary Oldman,1516346,"44,81,39,099"
65,3 Idiots,2009,UA,170,Comedy,8.4,67,Rajkumar Hirani,Aamir Khan,Madhavan,Mona Singh,Sharman Joshi,344445,"65,32,908"
66,Taare Zameen Par,2007,U,165,Drama,8.4,78,Aamir Khan,Amole Gupte,Darsheel Safary,Aamir Khan,Tisca Chopra,168895,"12,23,869"
67,WALLÂ·E,2008,U,98,Animation,8.4,95,Andrew Stanton,Ben Burtt,Elissa Knight,Jeff Garlin,Fred Willard,999790,"22,38,08,164"
68,The Lives of Others,2006,A,137,Drama,8.4,89,Florian Henckel von Donnersmarck,Ulrich MÃ¼he,Martina Gedeck,Sebastian Koch,Ulrich Tukur,358685,"1,12,86,112"
69,Oldeuboi,2003,A,101,Action,8.4,77,Chan-wook Park,Choi Min-sik,Yoo Ji-Tae,Kang Hye-jeong,Kim Byeong-Ok,515451,"7,07,481"
70,Memento,2000,UA,113,Mystery,8.4,80,Christopher Nolan,Guy Pearce,Carrie-Anne Moss,Joe Pantoliano,Mark Boone Junior,1125712,"2,55,44,867"
71,Mononoke-hime,1997,U,134,Animation,8.4,76,Hayao Miyazaki,YÃ´ji Matsuda,Yuriko Ishida,YÃ»ko Tanaka,Billy Crudup,343171,"23,75,308"
72,Once Upon a Time in America,1984,A,229,Crime,8.4,78,Sergio Leone,Robert De Niro,James Woods,Elizabeth McGovern,Treat Williams,311365,"53,21,508"
73,Raiders of the Lost Ark,1981,A,115,Action,8.4,85,Steven Spielberg,Harrison Ford,Karen Allen,Paul Freeman,John Rhys-Davies,884112,"24,81,59,971"
74,The Shining,1980,A,146,Drama,8.4,66,Stanley Kubrick,Jack Nicholson,Shelley Duvall,Danny Lloyd,Scatman Crothers,898237,"4,40,17,374"
75,Apocalypse Now,1979,R,147,Drama,8.4,94,Francis Ford Coppola,Martin Sheen,Marlon Brando,Robert Duvall,Frederic Forrest,606398,"8,34,71,511"
76,Alien,1979,R,117,Horror,8.4,89,Ridley Scott,Sigourney Weaver,Tom Skerritt,John Hurt,Veronica Cartwright,787806,"7,89,00,000"
77,Anand,1971,U,122,Drama,8.4,78,Hrishikesh Mukherjee,Rajesh Khanna,Amitabh Bachchan,Sumita Sanyal,Ramesh Deo,30273,"6,80,34,751"
78,Tengoku to jigoku,1963,U,143,Crime,8.4,78,Akira Kurosawa,ToshirÃ´ Mifune,Yutaka Sada,Tatsuya Nakadai,KyÃ´ko Kagawa,34357,"6,80,34,751"
79,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,A,95,Comedy,8.4,97,Stanley Kubrick,Peter Sellers,George C. Scott,Sterling Hayden,Keenan Wynn,450474,"2,75,902"
80,Witness for the Prosecution,1957,U,116,Crime,8.4,78,Billy Wilder,Tyrone Power,Marlene Dietrich,Charles Laughton,Elsa Lanchester,108862,"81,75,000"
81,Paths of Glory,1957,A,88,Drama,8.4,90,Stanley Kubrick,Kirk Douglas,Ralph Meeker,Adolphe Menjou,George Macready,178092,"6,80,34,751"
82,Rear Window,1954,U,112,Mystery,8.4,100,Alfred Hitchcock,James Stewart,Grace Kelly,Wendell Corey,Thelma Ritter,444074,"3,67,64,313"
83,Sunset Blvd.,1950,Passed,110,Drama,8.4,78,Billy Wilder,William Holden,Gloria Swanson,Erich von Stroheim,Nancy Olson,201632,"6,80,34,751"
84,The Great Dictator,1940,Passed,125,Comedy,8.4,78,Charles Chaplin,Charles Chaplin,Paulette Goddard,Jack Oakie,Reginald Gardiner,203150,"2,88,475"
85,1917,2019,R,119,Drama,8.3,78,Sam Mendes,Dean-Charles Chapman,George MacKay,Daniel Mays,Colin Firth,425844,"15,92,27,644"
86,Tumbbad,2018,A,104,Drama,8.3,78,Rahi Anil Barve,Anand Gandhi,Adesh Prasad,Sohum Shah,Jyoti Malshe,27793,"6,80,34,751"
87,Andhadhun,2018,UA,139,Crime,8.3,78,Sriram Raghavan,Ayushmann Khurrana,Tabu,Radhika Apte,Anil Dhawan,71875,"13,73,943"
88,Drishyam,2013,U,160,Crime,8.3,78,Jeethu Joseph,Mohanlal,Meena,Asha Sharath,Ansiba,30722,"6,80,34,751"
89,Jagten,2012,R,115,Drama,8.3,77,Thomas Vinterberg,Mads Mikkelsen,Thomas Bo Larsen,Annika Wedderkopp,Lasse FogelstrÃ¸m,281623,"6,87,185"
90,Jodaeiye Nader az Simin,2011,PG-13,123,Drama,8.3,95,Asghar Farhadi,Payman Maadi,Leila Hatami,Sareh Bayat,Shahab Hosseini,220002,"70,98,492"
91,Incendies,2010,R,131,Drama,8.3,80,Denis Villeneuve,Lubna Azabal,MÃ©lissa DÃ©sormeaux-Poulin,Maxim Gaudette,Mustafa Kamel,150023,"68,57,096"
92,Miracle in cell NO.7,2019,TV-14,132,Drama,8.3,78,Mehmet Ada Ã–ztekin,Aras Bulut Iynemli,Nisa Sofiya Aksongur,Deniz Baysal,Celile Toyon Uysal,33935,"6,80,34,751"
93,Babam ve Oglum,2005,U,112,Drama,8.3,78,Ã‡agan Irmak,Ã‡etin Tekindor,Fikret Kuskan,HÃ¼meyra,Ege Tanman,78925,"6,80,34,751"
94,Inglourious Basterds,2009,A,153,Adventure,8.3,69,Quentin Tarantino,Brad Pitt,Diane Kruger,Eli Roth,MÃ©lanie Laurent,1267869,"12,05,40,719"
95,Eternal Sunshine of the Spotless Mind,2004,UA,108,Drama,8.3,89,Michel Gondry,Jim Carrey,Kate Winslet,Tom Wilkinson,Gerry Robert Byrne,911664,"3,44,00,301"
96,AmÃ©lie,2001,U,122,Comedy,8.3,69,Jean-Pierre Jeunet,Audrey Tautou,Mathieu Kassovitz,Rufus,Lorella Cravotta,703810,"3,32,25,499"
97,Snatch,2000,UA,104,Comedy,8.3,55,Guy Ritchie,Jason Statham,Brad Pitt,Benicio Del Toro,Dennis Farina,782001,"3,03,28,156"
98,Requiem for a Dream,2000,A,102,Drama,8.3,68,Darren Aronofsky,Ellen Burstyn,Jared Leto,Jennifer Connelly,Marlon Wayans,766870,"36,35,482"
99,American Beauty,1999,UA,122,Drama,8.3,84,Sam Mendes,Kevin Spacey,Annette Bening,Thora Birch,Wes Bentley,1069738,"13,00,96,601"
100,Good Will Hunting,1997,U,126,Drama,8.3,70,Gus Van Sant,Robin Williams,Matt Damon,Ben Affleck,Stellan SkarsgÃ¥rd,861606,"13,84,33,435"
101,Bacheha-Ye aseman,1997,PG,89,Drama,8.3,77,Majid Majidi,Mohammad Amir Naji,Amir Farrokh Hashemian,Bahare Seddiqi,Nafise Jafar-Mohammadi,65341,"9,33,933"
102,Toy Story,1995,U,81,Animation,8.3,95,John Lasseter,Tom Hanks,Tim Allen,Don Rickles,Jim Varney,887429,"19,17,96,233"
103,Braveheart,1995,A,178,Biography,8.3,68,Mel Gibson,Mel Gibson,Sophie Marceau,Patrick McGoohan,Angus Macfadyen,959181,"7,56,00,000"
104,Reservoir Dogs,1992,R,99,Crime,8.3,79,Quentin Tarantino,Harvey Keitel,Tim Roth,Michael Madsen,Chris Penn,918562,"28,32,029"
105,Full Metal Jacket,1987,UA,116,Drama,8.3,76,Stanley Kubrick,Matthew Modine,R. Lee Ermey,Vincent D'Onofrio,Adam Baldwin,675146,"4,63,57,676"
106,Idi i smotri,1985,A,142,Drama,8.3,78,Elem Klimov,Aleksey Kravchenko,Olga Mironova,Liubomiras Laucevicius,Vladas Bagdonas,59056,"6,80,34,751"
107,Aliens,1986,U,137,Action,8.3,84,James Cameron,Sigourney Weaver,Michael Biehn,Carrie Henn,Paul Reiser,652719,"8,51,60,248"
108,Amadeus,1984,R,160,Biography,8.3,88,Milos Forman,F. Murray Abraham,Tom Hulce,Elizabeth Berridge,Roy Dotrice,369007,"5,19,73,029"
109,Scarface,1983,A,170,Crime,8.3,65,Brian De Palma,Al Pacino,Michelle Pfeiffer,Steven Bauer,Mary Elizabeth Mastrantonio,740911,"4,55,98,982"
110,Star Wars: Episode VI - Return of the Jedi,1983,U,131,Action,8.3,58,Richard Marquand,Mark Hamill,Harrison Ford,Carrie Fisher,Billy Dee Williams,950470,"30,91,25,409"
111,Das Boot,1981,R,149,Adventure,8.3,86,Wolfgang Petersen,JÃ¼rgen Prochnow,Herbert GrÃ¶nemeyer,Klaus Wennemann,Hubertus Bengsch,231855,"1,14,87,676"
112,Taxi Driver,1976,A,114,Crime,8.3,94,Martin Scorsese,Robert De Niro,Jodie Foster,Cybill Shepherd,Albert Brooks,724636,"2,82,62,574"
113,The Sting,1973,U,129,Comedy,8.3,83,George Roy Hill,Paul Newman,Robert Redford,Robert Shaw,Charles Durning,241513,"15,96,00,000"
114,A Clockwork Orange,1971,A,136,Crime,8.3,77,Stanley Kubrick,Malcolm McDowell,Patrick Magee,Michael Bates,Warren Clarke,757904,"62,07,725"
115,2001: A Space Odyssey,1968,U,149,Adventure,8.3,84,Stanley Kubrick,Keir Dullea,Gary Lockwood,William Sylvester,Daniel Richter,603517,"5,69,54,992"
116,Per qualche dollaro in piÃ¹,1965,U,132,Western,8.3,74,Sergio Leone,Clint Eastwood,Lee Van Cleef,Gian Maria VolontÃ¨,Mara Krupp,232772,"1,50,00,000"
117,Lawrence of Arabia,1962,U,228,Adventure,8.3,100,David Lean,Peter O'Toole,Alec Guinness,Anthony Quinn,Jack Hawkins,268085,"4,48,24,144"
118,The Apartment,1960,U,125,Comedy,8.3,94,Billy Wilder,Jack Lemmon,Shirley MacLaine,Fred MacMurray,Ray Walston,164363,"1,86,00,000"
119,North by Northwest,1959,U,136,Adventure,8.3,98,Alfred Hitchcock,Cary Grant,Eva Marie Saint,James Mason,Jessie Royce Landis,299198,"1,32,75,000"
120,Vertigo,1958,A,128,Mystery,8.3,100,Alfred Hitchcock,James Stewart,Kim Novak,Barbara Bel Geddes,Tom Helmore,364368,"32,00,000"
121,Singin' in the Rain,1952,G,103,Comedy,8.3,99,Stanley Donen,Gene Kelly,Gene Kelly,Donald O'Connor,Debbie Reynolds,218957,"88,19,028"
122,Ikiru,1952,U,143,Drama,8.3,78,Akira Kurosawa,Takashi Shimura,Nobuo Kaneko,Shin'ichi Himori,Haruo Tanaka,68463,"55,240"
123,Ladri di biciclette,1948,U,89,Drama,8.3,78,Vittorio De Sica,Lamberto Maggiorani,Enzo Staiola,Lianella Carell,Elena Altieri,146427,"3,32,930"
124,Double Indemnity,1944,Passed,107,Crime,8.3,95,Billy Wilder,Fred MacMurray,Barbara Stanwyck,Edward G. Robinson,Byron Barr,143525,"57,20,000"
125,Citizen Kane,1941,UA,119,Drama,8.3,100,Orson Welles,Orson Welles,Joseph Cotten,Dorothy Comingore,Agnes Moorehead,403351,"15,85,634"
126,M - Eine Stadt sucht einen MÃ¶rder,1931,Passed,117,Crime,8.3,78,Fritz Lang,Peter Lorre,Ellen Widmann,Inge Landgut,Otto Wernicke,143434,"28,877"
127,Metropolis,1927,U,153,Drama,8.3,98,Fritz Lang,Brigitte Helm,Alfred Abel,Gustav FrÃ¶hlich,Rudolf Klein-Rogge,159992,"12,36,166"
128,The Kid,1921,Passed,68,Comedy,8.3,78,Charles Chaplin,Charles Chaplin,Edna Purviance,Jackie Coogan,Carl Miller,113314,"54,50,000"
129,Chhichhore,2019,UA,143,Comedy,8.2,78,Nitesh Tiwari,Sushant Singh Rajput,Shraddha Kapoor,Varun Sharma,Prateik,33893,"8,98,575"
130,Uri: The Surgical Strike,2018,UA,138,Action,8.2,78,Aditya Dhar,Vicky Kaushal,Paresh Rawal,Mohit Raina,Yami Gautam,43444,"41,86,168"
131,K.G.F: Chapter 1,2018,UA,156,Action,8.2,78,Prashanth Neel,Yash,Srinidhi Shetty,Ramachandra Raju,Archana Jois,36680,"6,80,34,751"
132,Green Book,2018,UA,130,Biography,8.2,69,Peter Farrelly,Viggo Mortensen,Mahershala Ali,Linda Cardellini,Sebastian Maniscalco,377884,"8,50,80,171"
133,"Three Billboards Outside Ebbing, Missouri",2017,A,115,Comedy,8.2,88,Martin McDonagh,Frances McDormand,Woody Harrelson,Sam Rockwell,Caleb Landry Jones,432610,"5,45,13,740"
134,Talvar,2015,UA,132,Crime,8.2,78,Meghna Gulzar,Irrfan Khan,Konkona Sen Sharma,Neeraj Kabi,Sohum Shah,31142,"3,42,370"
135,Baahubali 2: The Conclusion,2017,UA,167,Action,8.2,78,S.S. Rajamouli,Prabhas,Rana Daggubati,Anushka Shetty,Tamannaah Bhatia,75348,"2,01,86,659"
136,Klaus,2019,PG,96,Animation,8.2,65,Sergio Pablos,Carlos MartÃ­nez LÃ³pez,Jason Schwartzman,J.K. Simmons,Rashida Jones,104761,"6,80,34,751"
137,Drishyam,2015,UA,163,Crime,8.2,78,Nishikant Kamat,Ajay Devgn,Shriya Saran,Tabu,Rajat Kapoor,70367,"7,39,478"
138,Queen,2013,UA,146,Adventure,8.2,78,Vikas Bahl,Kangana Ranaut,Rajkummar Rao,Lisa Haydon,Jeffrey Ho,60701,"14,29,534"
139,Mandariinid,2013,U,87,Drama,8.2,73,Zaza Urushadze,Lembit Ulfsak,Elmo NÃ¼ganen,Giorgi Nakashidze,Misha Meskhi,40382,"1,44,501"
140,Bhaag Milkha Bhaag,2013,U,186,Biography,8.2,78,Rakeysh Omprakash Mehra,Farhan Akhtar,Sonam Kapoor,Pawan Malhotra,Art Malik,61137,"16,26,289"
141,Gangs of Wasseypur,2012,A,321,Action,8.2,89,Anurag Kashyap,Manoj Bajpayee,Richa Chadha,Nawazuddin Siddiqui,Tigmanshu Dhulia,82365,"6,80,34,751"
142,Udaan,2010,UA,134,Drama,8.2,78,Vikramaditya Motwane,Rajat Barmecha,Ronit Roy,Manjot Singh,Ram Kapoor,42341,"7,461"
143,Paan Singh Tomar,2012,UA,135,Action,8.2,78,Tigmanshu Dhulia,Irrfan Khan,Mahie Gill,Rajesh Abhay,Hemendra Dandotiya,33237,"39,567"
144,El secreto de sus ojos,2009,R,129,Drama,8.2,80,Juan JosÃ© Campanella,Ricardo DarÃ­n,Soledad Villamil,Pablo Rago,Carla Quevedo,193217,"63,91,436"
145,Warrior,2011,UA,140,Action,8.2,71,Gavin O'Connor,Tom Hardy,Nick Nolte,Joel Edgerton,Jennifer Morrison,435950,"1,36,57,115"
146,Shutter Island,2010,A,138,Mystery,8.2,63,Martin Scorsese,Leonardo DiCaprio,Emily Mortimer,Mark Ruffalo,Ben Kingsley,1129894,"12,80,12,934"
147,Up,2009,U,96,Animation,8.2,88,Pete Docter,Bob Peterson,Edward Asner,Jordan Nagai,John Ratzenberger,935507,"29,30,04,164"
148,The Wolf of Wall Street,2013,A,180,Biography,8.2,75,Martin Scorsese,Leonardo DiCaprio,Jonah Hill,Margot Robbie,Matthew McConaughey,1187498,"11,69,00,694"
149,Chak De! India,2007,U,153,Drama,8.2,68,Shimit Amin,Shah Rukh Khan,Vidya Malvade,Sagarika Ghatge,Shilpa Shukla,74129,"11,13,541"
150,There Will Be Blood,2007,A,158,Drama,8.2,93,Paul Thomas Anderson,Daniel Day-Lewis,Paul Dano,CiarÃ¡n Hinds,Martin Stringer,517359,"4,02,22,514"
151,Pan's Labyrinth,2006,UA,118,Drama,8.2,98,Guillermo del Toro,Ivana Baquero,Ariadna Gil,Sergi LÃ³pez,Maribel VerdÃº,618623,"3,76,34,615"
152,Toy Story 3,2010,U,103,Animation,8.2,92,Lee Unkrich,Tom Hanks,Tim Allen,Joan Cusack,Ned Beatty,757032,"41,50,04,880"
153,V for Vendetta,2005,A,132,Action,8.2,62,James McTeigue,Hugo Weaving,Natalie Portman,Rupert Graves,Stephen Rea,1032749,"7,05,11,035"
154,Rang De Basanti,2006,UA,167,Comedy,8.2,78,Rakeysh Omprakash Mehra,Aamir Khan,Soha Ali Khan,Siddharth,Sharman Joshi,111937,"21,97,331"
155,Black,2005,U,122,Drama,8.2,78,Sanjay Leela Bhansali,Amitabh Bachchan,Rani Mukerji,Shernaz Patel,Ayesha Kapoor,33354,"7,33,094"
156,Batman Begins,2005,UA,140,Action,8.2,70,Christopher Nolan,Christian Bale,Michael Caine,Ken Watanabe,Liam Neeson,1308302,"20,68,52,432"
157,"Swades: We, the People",2004,U,210,Drama,8.2,78,Ashutosh Gowariker,Shah Rukh Khan,Gayatri Joshi,Kishori Ballal,Smit Sheth,83005,"12,23,240"
158,Der Untergang,2004,R,156,Biography,8.2,82,Oliver Hirschbiegel,Bruno Ganz,Alexandra Maria Lara,Ulrich Matthes,Juliane KÃ¶hler,331308,"55,09,040"
159,Hauru no ugoku shiro,2004,U,119,Animation,8.2,80,Hayao Miyazaki,Chieko BaishÃ´,Takuya Kimura,Tatsuya GashÃ»in,Akihiro Miwa,333915,"47,11,096"
